Longitude,Latitude,Incidence_Angle,Elevation_Angle
-74.90549458256005,44.97118864602289,0.557721485018859,33.58556791341731
-74.83520045255062,44.93737923515543,0.7418979689237852,33.837383816245264
-74.93882236735047,44.92992632980667,0.4278102792681205,33.40788997402046
-74.78550889423164,44.97505435597625,0.9149974100750484,34.07345344355272
-74.80388533490688,44.97647531458336,0.8620908250642063,34.00128357607847
-74.87488745029034,44.98245329938888,0.6574182289888895,33.72194714182063
-74.85108124105545,44.939110460097815,0.6965405404431644,33.775511082114505
-74.90821522204399,44.96157904902885,0.5425205201795845,33.56478365681589
-74.94131019187037,44.90922446562272,0.4051227866111836,33.37687762452084
-74.7920854860728,44.990911792934206,0.9071670516980659,34.06275160689528
-74.87420731323368,44.94917658338905,0.6349448505511927,33.691242910784794
-74.86513853233625,44.95402448556092,0.6655967374268628,33.73317116026668
-74.87307371236231,44.954879587624575,0.642529710646012,33.70161255556805
-74.87012634748939,44.9737850118082,0.6652530462808256,33.732676522882954
-74.81568169455328,44.98241989515036,0.831769220344752,33.95991517456494
-74.97419940742172,44.96810606429199,0.35030511574614553,33.30180934046344
-74.94086284370422,44.9278161485252,0.42016292987402076,33.39743039516743
-74.77597623410357,44.99847289171223,0.9599174134607117,34.13469663919513
-74.91773741460912,44.9993036900464,0.5418643825371459,33.56383934908335
-74.92839326019265,44.94977306340364,0.47356939703414463,33.4704675789991
-74.80093624499527,44.97498916944161,0.8696712262440677,34.01162567645685
-74.79935095749491,44.9585111998131,0.8624032715605989,34.00173324642731
-74.82316865106449,44.98148909614453,0.8091217507540794,33.92902377453444
-74.90028006809143,44.9199478152528,0.5355605530775637,33.555313352730295
-74.86171062273156,44.90996917381937,0.6433312815195192,33.70276631594605
-74.96920089335394,44.90756942892201,0.32062383621957957,33.26127806597382
-74.8106938794001,44.96265936890307,0.8321129114907891,33.96040981194865
-74.80865166497091,44.96476604671537,0.8396308233713657,33.97066197825727
-74.89188955641015,44.91729629286005,0.558660251575443,33.5869189884991
-74.81250414117724,44.99022607372901,0.8467425548066383,33.98032957311241
-74.94902472304577,44.96015155511167,0.4196005261805026,33.39662098853953
-74.78370399195316,44.9271065065777,0.8856200392607052,34.033443913628815
-74.81000848900683,44.99053634006429,0.8542917113368594,33.990626706455906
-74.84472264511575,44.97510387617298,0.7412418312813511,33.836439508512726
-74.82135490009972,44.97430345023642,0.8092467293526445,33.92920364267398
-74.84314084680302,44.93824484762662,0.7192192546834726,33.806447449179885
-74.91819087842384,44.96032396981104,0.5118061440046341,33.52276547326424
-74.79526652863649,44.9627245554377,0.8774390953217699,34.022237579044535
-74.77780045263131,44.9445153608668,0.9155285691189264,34.07421788314574
-74.96761574865539,44.91147603053258,0.3282385138966506,33.27169061375667
-74.97261460289545,44.97201264909636,0.3579210696782997,33.3122237162826
-74.96920277423119,44.92795750363026,0.3356359060936291,33.281790456330626
-74.925219156894,44.998362380633054,0.5188286004059354,33.53232571141962
-74.84971046026891,44.99486440242026,0.740898140135314,33.835944871129
-74.93564825101504,44.99890371289226,0.4880829795813448,33.49026256083308
-74.96217446968751,44.93069522452065,0.35864044357520397,33.31325912695948
-74.88123563081413,44.92605079664247,0.5969268161281842,33.63925978576383
-74.99459536595877,44.90622815120657,0.24380522406517485,33.15618557602451
-74.96533403994198,44.90249390528164,0.3284056779947973,33.27193127320169
-74.84177704439179,44.95323667211339,0.7340676105468071,33.826681979587825
-74.81364645849936,44.943764455126974,0.8097778883965181,33.92996808226699
-74.91569696432887,44.96063773961549,0.5194847380483739,33.533270019152155
-74.88826393535783,44.92331307575209,0.5739222786466093,33.60779111513497
-74.79073827411543,44.92437926113371,0.8630066283669898,34.00260150534467
-74.81478179744619,44.93806495436062,0.8023224658152128,33.91980585002814
-74.77756501079158,44.994569802422895,0.9524307462297619,34.12448943992139
