Longitude,Latitude,Incidence_Angle,Elevation_Angle
-74.97338395855527,44.91870396957103,0.31570712307415577,33.25433641789395
-74.8106803364444,44.94652216839796,0.8194191230290382,33.942846709889146
-74.92361663805639,44.9453667363016,0.4841576578491574,33.48476713054659
-74.97749828251264,44.93487521706085,0.31549608221989583,33.254032961592195
-74.85072846586928,44.99342099222034,0.7357790986573075,33.8287100089974
-74.83269510099808,44.941931543982506,0.7514621394810473,33.850144081826144
-74.85212311270274,44.97842503443435,0.7208366632467007,33.80833755003357
-74.94114604785152,44.98395582847589,0.46063607926038613,33.45255240251817
-74.8391883661193,44.97817600388662,0.7584653573518308,33.859657696605915
-74.99269478757569,44.94408834220084,0.2770125534086758,33.20137574746191
-74.9413982060048,44.99505020143975,0.4681639523392248,33.46284108030283
-74.91598614478306,44.9759968883432,0.5297945993870518,33.5471745945653
-74.82430850751871,44.93926980964664,0.7741921324291687,33.88115665597487
-74.87250384663135,44.99813246109815,0.6755420331658369,33.74655331743448
-74.96584830374799,44.99011798312336,0.3915017315062734,33.357964977811456
-74.9609775053307,44.940663616741965,0.36912915312401734,33.32740240075924
-74.82331024383862,44.97644255742585,0.803744328733651,33.921421687313355
-74.97098757247075,44.95980139217713,0.35353408033879313,33.30604954575212
-74.98563259202697,44.926433830738354,0.2849156102284157,33.21220390311635
-74.79410687154915,44.95228843344574,0.8722338729590698,34.01489024539506
-74.8501209705481,44.96014450553774,0.7134433328495734,33.79826246316959
-74.79230971961519,44.94510224634685,0.872367013128419,34.015081727899734
-74.98593191938048,44.95792014435328,0.30752267844873443,33.24310365383718
-74.91182515169106,44.93943368041091,0.5149257217110859,33.526865927957324
-74.94669529448043,44.93504410215525,0.4075657839676186,33.3799921801558
-74.82101396006462,44.98784274421656,0.8186535670552547,33.94174568548728
-74.77498755695986,44.97874807222904,0.9473459102868057,34.11732403690951
-74.83943577860747,44.96888093332637,0.7510071208645549,33.849489990893666
-74.99644630282711,44.99924666571615,0.306983351821192,33.242328154399374
-74.8185677980837,44.96777027662343,0.8114652282331624,33.93196665140967
-74.78786703027409,44.99937527431213,0.9242830669153046,34.085832756499094
-74.99061404099687,44.925806748130405,0.26957847626506576,33.191221939144704
-74.8954663446262,44.99710763747336,0.6065119896495091,33.65213363570388
-74.8939190372134,44.98061982922218,0.5989441003674931,33.641785921747264
-74.98085613201015,44.9177633456591,0.2927014221291287,33.22286347193648
-74.94603315842099,44.94254486456582,0.4151405550140716,33.390348292674176
-74.86870255314379,44.97266312843029,0.6681844698741294,33.73652691531682
-74.83833612271994,44.95419691833437,0.743674669896868,33.8395033764775
-74.98913194912511,44.97049778128981,0.30735853556208875,33.24286763226915
-74.99091336835039,44.95729306174533,0.29218554448538897,33.22212168986554
-74.85286535016726,44.95053982275358,0.6984619537848731,33.7778344328968
-74.90917660745323,44.96943673005316,0.5452248058968889,33.56829037803084
-74.97469191852197,44.99456777504136,0.36842568360982036,33.3263908797534
-74.86285371107249,44.94930093675577,0.6683532257085069,33.73676772432235
-74.85122329084561,44.97483085109982,0.7208626256827557,33.80837459757288
-74.8010459133649,44.990326368786086,0.8790893613577692,34.02419057321099
-74.79745160949702,44.97595399458831,0.8793556416964764,34.02457353822033
-74.9270688259543,44.96903874620197,0.491521388041346,33.494819786763216
-74.85376517202438,44.95413400608812,0.6984359913488136,33.77779738535749
-74.7861197221967,44.97180616654892,0.9096733939747511,34.06593959396069
-74.94068890074514,44.98215902319925,0.46065952824419326,33.45258611988504
-74.95334751212299,44.97129374899217,0.41476537127317037,33.3898088148044
