Longitude,Latitude,Incidence_Angle,Elevation_Angle
-74.77282018770484,44.909687416837045,0.90335576431951,34.05742725955882
-74.81275510824959,44.90472043765212,0.7824663696241293,33.89250908711908
-74.8820486489202,44.92386135978902,0.5913150035161384,33.631361498812105
-74.77762979675796,44.9183541550354,0.8954117688999171,34.046559621052644
-74.84262648756241,44.93065353735835,0.7132260192898404,33.79795387479785
-74.87521537293622,44.9173066478976,0.606964175798711,33.65279387370111
-75.02107667522537,44.90450213898693,0.16164986645556,33.04351534464065
-74.92143725943475,44.91704958678902,0.46868018606453143,33.46359310152723
-74.99911262995025,44.90912587698443,0.23084747657396631,33.138213312306966
-74.9276964914719,44.9014319957203,0.43862235583100756,33.4225177344533
-74.85980807743671,44.917392334933794,0.6530588390434361,33.71586079775906
-74.86653026696955,44.9035701822933,0.62292347666419,33.67467359426613
-74.86212286491508,44.9263695270749,0.6526711783148075,33.71530161566404
-74.84067413832328,44.90310109090274,0.6992779268084972,33.77901679227912
-74.84234474918635,44.919570471772886,0.7061356748305767,33.788317578909975
-74.79926846040505,44.93234005577637,0.841825218252979,33.97340189246826
-74.77624092427092,44.912967839750735,0.8956443653371015,34.046895130309665
-75.01813028810969,44.903022001836206,0.16946367736106865,33.05423267987364
-74.97715908044017,44.91374300360927,0.2997956410767462,33.2325341073464
-74.91072438796311,44.90542208052368,0.4922314766341169,33.49585350027974
-75.03492111689339,44.90830366324125,0.12242914360323133,32.98968798153449
-75.01701406405847,44.90872574145935,0.17704821430185586,33.06460314809788
-74.85806548464609,44.930586365689706,0.6678152631423472,33.735998151967415
-74.79039156812401,44.92788504554014,0.8647244266910464,34.00465934493099
-74.83817813172527,44.90341152591888,0.7068334641421161,33.78932410668102
-74.8666413534207,44.92394704682521,0.6374096667608724,33.69442842287006
-74.80472343109672,44.933514624172304,0.8266366114399968,33.95267542724544
-75.02807639936596,44.90175461043977,0.13828504940851094,33.01146066402203
-74.77181238782703,44.93575484095396,0.9249361289228932,34.08678235088922
-74.90759477194453,44.91323087605804,0.5072603917508767,33.51639118381671
-75.01655519841492,44.9069291918051,0.17708372446514206,33.06465421600316
-74.87243762796217,44.90653401732827,0.6074293686730751,33.65346489221514
-74.88795600991283,44.926825194823984,0.5758208955250191,33.610152796761106
-74.89403930642771,44.92049831680711,0.5530449264126952,33.57901076219865
-74.87695611646778,44.904111537078585,0.5921678571191356,33.63259169942116
-75.02356287182009,44.90418514602262,0.1538497573854512,33.03281342846602
-75.05891102687494,44.901536718881545,0.04435825349347548,32.882567026759546
-74.77190292807137,44.90609667821973,0.9035166524738629,34.05765927358219
-74.79232409796991,44.905408479353056,0.8429882004388825,33.97507943875333
-74.81128553589937,44.92899244226743,0.8041250637305623,33.92197715687773
-75.02061780958182,44.90270558933268,0.16168537661884622,33.04356641254593
-74.94652042496341,44.90462366462982,0.3847031064449962,33.34873462295084
-74.87475241544054,44.915511209469386,0.607041707944442,33.65290571012011
-74.8767801809455,44.91340225013042,0.5994497182403311,33.64252503193262
-74.8307906311877,44.92471352371005,0.7437582972072623,33.839630478081496
-74.82986471619635,44.9211226468536,0.7439133614987244,33.83985415091951
-75.05439712771033,44.90396728632052,0.05992410719310307,32.90392145038788
-74.8282946245897,44.92502395872619,0.7513138345408945,33.8499377924834
-74.86803022590773,44.92933336210988,0.6371770703236836,33.69409291361305
-74.83411203352063,44.907623272807626,0.7217894745179229,33.80971506264682
-74.97171467694322,44.912574607002526,0.3152122169221345,33.253630972978385
-75.06686555408729,44.90237911175242,0.020808121601026564,32.850244694122644
-74.85418060556106,44.92551048542119,0.6756033969131547,33.746640975626335
-74.9311131294639,44.904709351666014,0.4307977696897257,33.4118015470088
-74.85870622692309,44.9230921711292,0.6604957644560937,33.72601780310854
-74.9642425079413,44.91351516973473,0.33822078247163373,33.285108516797855
-74.79602775793532,44.91977198677883,0.8423679432730696,33.974184747401296
-74.79178044061103,44.9332713608248,0.8644918302538667,34.00432383567398
-74.89328932695864,44.90761672689883,0.5459181295829528,33.56930110252519
-74.85934511994103,44.91559689650557,0.6531363711891671,33.715972634178065
-75.03599438801025,44.90260013549238,0.11484756809641178,32.97930146691472
-75.00501999094288,44.912089712019394,0.21535336858284695,33.117004610255975
-74.91912247195637,44.90807239464792,0.4690678467931645,33.464152283622255
-74.90122445345622,44.90847160259485,0.5228320318877225,33.53771172228671
-74.80222742449871,44.93382505918845,0.8341921487736246,33.96298274164735
-74.84252596830598,44.91028284461564,0.6989677982255775,33.77856944660309
-74.78465485905629,44.915627411558745,0.8728226890447605,34.015749514265934
-74.83004593531598,44.91183501969636,0.7367454848937253,33.830106018612625
-74.97264059193458,44.91616548385897,0.31505715263068135,33.253407300140374
-74.80397873522499,44.920636120158605,0.8196237991264552,33.943150967776575
-74.99615894945394,44.90764395946695,0.23859453056952598,33.148817663332466
-74.81349980412132,44.917598941665815,0.7894791819376664,33.90203354658795
-75.02559020277126,44.90207160340408,0.1460851584786242,33.022162580196664
